,0
179,-0.013671875
180,-0.0595703125
181,-0.2470703125
182,-0.12890625
183,-0.03515625
184,-0.0751953125
185,-0.28125
186,-0.111328125
187,-0.0068359375
188,-0.0419921875
189,-0.107421875
190,0.037109375
191,0.1181640625
192,0.052734375
193,-0.0234375
194,0.1064453125
195,0.1767578125
196,0.1005859375
197,0.0146484375
198,0.138671875
199,0.2041015625
200,0.1201171875
201,-0.005859375
202,0.052734375
203,0.1123046875
204,0.037109375
205,-0.177734375
206,-0.0869140625
207,-0.0048828125
208,-0.0537109375
209,-0.1865234375
210,-0.0751953125
211,0.0087890625
212,-0.044921875
213,-0.2451171875
214,-0.1396484375
215,-0.04296875
216,-0.0830078125
217,-0.2080078125
218,-0.046875
219,0.044921875
220,-0.005859375
221,-0.12109375
222,-0.0693359375
223,0.01953125
224,-0.0322265625
225,-0.1884765625
226,-0.029296875
227,0.0615234375
228,0.0048828125
229,-0.1279296875
230,-0.0732421875
231,0.0146484375
232,-0.0361328125
233,-0.21484375
234,-0.1142578125
235,-0.0205078125
236,-0.0634765625
237,-0.22265625
238,-0.1044921875
239,-0.0146484375
240,-0.060546875
241,-0.3115234375
242,-0.19921875
243,-0.0849609375
244,-0.107421875
245,-0.3154296875
246,-0.1748046875
247,-0.0625
248,-0.0927734375
249,-0.2275390625
250,-0.1044921875
251,-0.0087890625
252,-0.0517578125
253,-0.2197265625
254,-0.0556640625
255,0.0439453125
256,-0.0029296875
257,-0.0947265625
258,0.048828125
259,0.1337890625
260,0.0673828125
261,-0.0458984375
262,0.087890625
263,0.166015625
264,0.0908203125
265,0.00390625
266,0.1337890625
267,0.20703125
268,0.125
269,0.013671875
270,0.072265625
271,0.138671875
272,0.0595703125
273,-0.0732421875
274,0.0234375
275,0.0966796875
276,0.0234375
277,-0.1005859375
278,0.0
279,0.0751953125
280,0.0087890625
281,-0.125
282,0.01953125
283,0.1025390625
284,0.0400390625
285,-0.0322265625
286,0.1025390625
287,0.1767578125
288,0.09765625
289,-0.0107421875
290,0.0517578125
291,0.119140625
292,0.04296875
293,-0.0966796875
294,0.0439453125
295,0.12109375
296,0.0556640625
297,-0.0830078125
298,-0.017578125
299,0.0556640625
300,-0.0087890625
301,-0.150390625
302,-0.041015625
303,0.0400390625
304,-0.01953125
305,-0.205078125
306,-0.0859375
307,0.0009765625
308,-0.0498046875
309,-0.203125
310,-0.0419921875
311,0.0517578125
312,0.0009765625
313,-0.1162109375
314,0.0283203125
315,0.1123046875
316,0.0478515625
317,-0.0693359375
318,0.0673828125
319,0.1435546875
320,0.0732421875
321,-0.0458984375
322,0.0859375
323,0.16015625
324,0.0849609375
325,-0.0400390625
326,0.0888671875
327,0.162109375
328,0.0859375
329,-0.0458984375
330,0.080078125
331,0.15625
332,0.0791015625
333,-0.0849609375
334,0.0498046875
335,0.126953125
336,0.05859375
337,-0.087890625
338,-0.0263671875
339,0.0458984375
340,-0.0146484375
341,-0.150390625
342,-0.0458984375
343,0.0341796875
344,-0.0244140625
345,-0.1865234375
346,-0.078125
347,0.0078125
348,-0.0439453125
349,-0.16796875
350,-0.0166015625
351,0.07421875
352,0.0126953125
353,-0.10546875
354,-0.06640625
355,0.0205078125
356,-0.0322265625
357,-0.17578125
358,-0.0224609375
359,0.0673828125
360,0.01171875
361,-0.1083984375
362,-0.0439453125
363,0.0390625
364,-0.0185546875
365,-0.1494140625
366,-0.0419921875
367,0.0400390625
368,-0.017578125
369,-0.1875
370,-0.1015625
371,-0.009765625
372,-0.056640625
373,-0.1923828125
374,-0.0751953125
375,0.0107421875
376,-0.0390625
377,-0.1640625
378,-0.0537109375
379,0.0263671875
380,-0.02734375
381,-0.14453125
382,0.005859375
383,0.091796875
384,0.0322265625
385,-0.0888671875
386,-0.0478515625
387,0.0361328125
388,-0.017578125
389,-0.158203125
390,-0.0068359375
391,0.080078125
392,0.0234375
393,-0.111328125
394,-0.0859375
395,0.0087890625
396,-0.037109375
397,-0.19140625
398,-0.0380859375
399,0.0556640625
400,0.0048828125
401,-0.119140625
402,0.021484375
403,0.1103515625
404,0.046875
405,-0.0458984375
406,0.0888671875
407,0.1640625
408,0.087890625
409,-0.009765625
410,0.12109375
411,0.1904296875
412,0.109375
413,-0.0341796875
414,0.021484375
415,0.08984375
416,0.017578125
417,-0.1220703125
418,-0.01953125
419,0.0556640625
420,-0.0068359375
421,-0.1826171875
422,-0.068359375
423,0.0126953125
424,-0.0390625
425,-0.1875
426,-0.0322265625
427,0.0556640625
428,0.005859375
429,-0.123046875
430,0.0224609375
431,0.10546875
432,0.0439453125
433,-0.11328125
434,0.0283203125
435,0.111328125
436,0.048828125
437,-0.09765625
438,-0.03515625
439,0.0419921875
440,-0.017578125
441,-0.154296875
442,-0.0478515625
443,0.03515625
444,-0.0224609375
445,-0.1826171875
446,-0.0703125
447,0.0126953125
448,-0.0380859375
449,-0.17578125
450,-0.0234375
451,0.0673828125
452,0.0146484375
453,-0.1064453125
454,-0.0654296875
455,0.021484375
456,-0.02734375
457,-0.177734375
458,-0.021484375
459,0.06640625
460,0.015625
461,-0.1025390625
462,-0.0390625
463,0.0439453125
464,-0.0126953125
465,-0.140625
466,-0.03515625
467,0.0458984375
468,-0.009765625
469,-0.18359375
470,-0.09765625
471,-0.0078125
472,-0.048828125
473,-0.1748046875
474,-0.0556640625
475,0.02734375
476,-0.025390625
477,-0.169921875
478,-0.0576171875
479,0.0224609375
480,-0.0263671875
481,-0.2197265625
482,-0.0595703125
483,0.0400390625
484,-0.00390625
485,-0.0927734375
486,0.0517578125
487,0.1337890625
488,0.0673828125
489,-0.01171875
490,0.1201171875
491,0.193359375
492,0.1142578125
493,0.0029296875
494,0.0625
495,0.12890625
496,0.052734375
497,-0.0927734375
498,0.044921875
499,0.1220703125
500,0.056640625
501,-0.06640625
502,-0.0078125
503,0.0673828125
504,0.0078125
505,-0.177734375
506,-0.025390625
507,0.06640625
508,0.0126953125
509,-0.1171875
510,0.0263671875
511,0.1083984375
512,0.0458984375
513,-0.046875
514,0.0869140625
515,0.1591796875
516,0.0859375
517,-0.037109375
518,0.0927734375
519,0.1669921875
520,0.0927734375
521,-0.0517578125
522,-0.025390625
523,0.0517578125
524,-0.0068359375
525,-0.1044921875
526,0.029296875
527,0.0986328125
528,0.0302734375
529,-0.169921875
530,-0.1201171875
531,-0.0263671875
532,-0.064453125
533,-0.17578125
534,-0.0224609375
535,0.068359375
536,0.0146484375
537,-0.087890625
538,0.0517578125
539,0.12890625
540,0.060546875
541,-0.0751953125
542,0.05859375
543,0.13671875
544,0.0673828125
545,-0.0634765625
546,-0.0078125
547,0.0615234375
548,0.001953125
549,-0.1552734375
550,-0.0517578125
551,0.02734375
552,-0.02734375
553,-0.294921875
554,-0.1845703125
555,-0.0771484375
556,-0.1064453125
557,-0.22265625
558,-0.1005859375
559,-0.0087890625
560,-0.052734375
561,-0.2314453125
562,-0.107421875
563,-0.017578125
564,-0.0595703125
565,-0.2080078125
566,-0.0458984375
567,0.048828125
568,0.001953125
569,-0.1103515625
570,0.0341796875
571,0.1171875
572,0.056640625
573,-0.05859375
574,0.0751953125
575,0.1533203125
576,0.08203125
577,-0.0302734375
578,0.099609375
579,0.1728515625
580,0.0986328125
581,-0.015625
582,0.109375
583,0.1806640625
584,0.1025390625
585,-0.02734375
586,0.0966796875
587,0.166015625
588,0.09375
589,-0.068359375
590,0.0625
591,0.13671875
592,0.068359375
593,-0.078125
594,-0.015625
595,0.0537109375
596,-0.0078125
597,-0.142578125
598,-0.0390625
599,0.0400390625
600,-0.0185546875
601,-0.1796875
602,-0.0712890625
603,0.0126953125
604,-0.0390625
605,-0.1611328125
606,-0.01171875
607,0.076171875
608,0.01953125
609,-0.1005859375
610,-0.060546875
611,0.0263671875
612,-0.0263671875
613,-0.169921875
614,-0.017578125
615,0.0732421875
616,0.017578125
617,-0.103515625
618,-0.0380859375
619,0.04296875
