,0
121,-0.0498046875
122,0.0859375
123,0.1572265625
124,0.0830078125
125,-0.0751953125
126,-0.01953125
127,0.056640625
128,-0.005859375
129,-0.1484375
130,-0.044921875
131,0.0361328125
132,-0.0224609375
133,-0.1328125
134,-0.0263671875
135,0.0537109375
136,-0.0107421875
137,-0.1455078125
138,-0.033203125
139,0.0400390625
140,-0.01953125
141,-0.1396484375
142,0.009765625
143,0.0908203125
144,0.03125
145,-0.087890625
146,-0.0537109375
147,0.0322265625
148,-0.0205078125
149,-0.1435546875
150,0.0048828125
151,0.08984375
152,0.029296875
153,-0.0458984375
154,0.087890625
155,0.162109375
156,0.0859375
157,-0.029296875
158,0.037109375
159,0.1044921875
160,0.0263671875
161,-0.0966796875
162,0.0439453125
163,0.119140625
164,0.0517578125
165,-0.046875
166,0.087890625
167,0.1611328125
168,0.0830078125
169,-0.0751953125
170,-0.0185546875
171,0.056640625
172,-0.0087890625
173,-0.1513671875
174,-0.046875
175,0.0341796875
176,-0.0244140625
177,-0.1357421875
178,-0.03125
179,0.0478515625
180,-0.0146484375
181,-0.1513671875
182,-0.0390625
183,0.0361328125
184,-0.025390625
185,-0.1416015625
186,0.0048828125
187,0.0888671875
188,0.02734375
189,-0.0908203125
190,-0.056640625
191,0.029296875
192,-0.0234375
193,-0.1484375
194,0.0009765625
195,0.0849609375
196,0.0244140625
197,-0.05078125
198,0.0859375
199,0.1572265625
200,0.0810546875
201,-0.0302734375
202,0.0361328125
203,0.1005859375
204,0.0244140625
205,-0.09765625
206,0.0400390625
207,0.115234375
208,0.0478515625
209,-0.048828125
210,0.0849609375
211,0.1572265625
212,0.080078125
213,-0.080078125
214,-0.0224609375
215,0.05078125
216,-0.0107421875
217,-0.154296875
218,-0.0498046875
219,0.029296875
220,-0.02734375
221,-0.1396484375
222,-0.0341796875
223,0.04296875
224,-0.0166015625
225,-0.1533203125
226,-0.041015625
227,0.033203125
228,-0.0263671875
229,-0.1435546875
230,0.001953125
231,0.0849609375
232,0.0244140625
233,-0.09375
234,-0.0615234375
235,0.0244140625
236,-0.025390625
237,-0.1513671875
238,-0.0029296875
239,0.080078125
240,0.0224609375
241,-0.0537109375
242,0.0810546875
243,0.1533203125
244,0.078125
245,-0.0341796875
246,0.0302734375
247,0.09375
248,0.0205078125
249,-0.1015625
250,0.03515625
251,0.1123046875
252,0.044921875
253,-0.05078125
254,0.0810546875
255,0.15234375
256,0.0771484375
257,-0.083984375
258,-0.02734375
259,0.046875
260,-0.013671875
261,-0.15625
262,-0.052734375
263,0.0263671875
264,-0.0283203125
265,-0.142578125
266,-0.0380859375
267,0.0400390625
268,-0.01953125
269,-0.154296875
270,-0.0439453125
271,0.03125
272,-0.029296875
273,-0.14453125
274,0.0
275,0.0830078125
276,0.0234375
277,-0.09375
278,-0.0634765625
279,0.0244140625
280,-0.02734375
281,-0.15234375
282,-0.0029296875
283,0.080078125
284,0.0205078125
285,-0.0556640625
286,0.08203125
287,0.1533203125
288,0.0771484375
289,-0.052734375
290,0.0087890625
291,0.078125
292,0.0087890625
293,-0.1162109375
294,0.0234375
295,0.1025390625
296,0.0361328125
297,-0.05859375
298,0.072265625
299,0.14453125
300,0.0703125
301,-0.0888671875
302,-0.03125
303,0.04296875
304,-0.017578125
305,-0.16015625
306,-0.056640625
307,0.0244140625
308,-0.03125
309,-0.1435546875
310,-0.037109375
311,0.0400390625
312,-0.0205078125
313,-0.1552734375
314,-0.044921875
315,0.0302734375
316,-0.0302734375
317,-0.1455078125
318,-0.0009765625
319,0.0830078125
320,0.021484375
321,-0.095703125
322,-0.0654296875
323,0.0234375
324,-0.029296875
325,-0.1552734375
326,-0.0078125
327,0.076171875
328,0.017578125
329,-0.056640625
330,0.078125
331,0.1494140625
332,0.0771484375
333,-0.037109375
334,0.02734375
335,0.091796875
336,0.0185546875
337,-0.103515625
338,0.0341796875
339,0.109375
340,0.0419921875
341,-0.05078125
342,0.0791015625
343,0.150390625
344,0.0751953125
345,-0.0849609375
346,-0.02734375
347,0.044921875
348,-0.0146484375
349,-0.15625
350,-0.0546875
351,0.0244140625
352,-0.0302734375
353,-0.1435546875
354,-0.0390625
355,0.0390625
356,-0.021484375
357,-0.16015625
358,-0.046875
359,0.0263671875
360,-0.0322265625
361,-0.146484375
362,-0.0009765625
363,0.08203125
364,0.0205078125
365,-0.0966796875
366,-0.064453125
367,0.0234375
368,-0.0283203125
369,-0.1552734375
370,-0.0078125
371,0.0771484375
372,0.017578125
373,-0.0556640625
374,0.0791015625
375,0.15234375
376,0.076171875
377,-0.0537109375
378,0.01171875
379,0.0771484375
380,0.0078125
381,-0.1171875
382,0.0224609375
383,0.0986328125
384,0.0361328125
385,-0.0625
386,0.0703125
387,0.142578125
388,0.0703125
389,-0.08984375
390,-0.0341796875
391,0.0400390625
392,-0.0185546875
393,-0.16015625
394,-0.0556640625
395,0.0234375
396,-0.0322265625
397,-0.1435546875
398,-0.037109375
399,0.0400390625
400,-0.01953125
401,-0.1552734375
402,-0.04296875
403,0.03125
404,-0.029296875
405,-0.1455078125
406,0.0009765625
407,0.083984375
408,0.021484375
409,-0.0947265625
410,-0.064453125
411,0.02734375
412,-0.0283203125
413,-0.1474609375
414,0.0009765625
