,0,1,2,3,4,5,6,7,8,9
50,-0.047851563,-0.04296875,-0.046875,-0.048828125,-0.046875,-0.047851563,-0.048828125,-0.044921875,-0.049804688,-0.045898438
51,0.036132813,0.0390625,0.03515625,0.03515625,0.036132813,0.036132813,0.036132813,0.0390625,0.036132813,0.0390625
52,-0.012695313,-0.012695313,-0.010742188,-0.014648438,-0.01171875,-0.012695313,-0.014648438,-0.013671875,-0.015625,-0.013671875
53,-0.137695313,-0.135742188,-0.134765625,-0.139648438,-0.137695313,-0.13671875,-0.137695313,-0.138671875,-0.137695313,-0.13671875
54,0.008789063,0.01171875,0.010742188,0.009765625,0.01171875,0.010742188,0.010742188,0.009765625,0.01171875,0.012695313
55,0.091796875,0.09375,0.090820313,0.092773438,0.091796875,0.092773438,0.09375,0.094726563,0.092773438,0.094726563
56,0.036132813,0.0390625,0.037109375,0.036132813,0.037109375,0.0390625,0.037109375,0.036132813,0.038085938,0.037109375
57,-0.038085938,-0.034179688,-0.036132813,-0.036132813,-0.03515625,-0.036132813,-0.037109375,-0.037109375,-0.034179688,-0.037109375
58,0.095703125,0.099609375,0.09765625,0.098632813,0.100585938,0.099609375,0.100585938,0.09765625,0.1015625,0.098632813
59,0.165039063,0.16796875,0.16796875,0.170898438,0.16796875,0.16796875,0.169921875,0.168945313,0.16796875,0.169921875
60,0.095703125,0.094726563,0.096679688,0.09765625,0.095703125,0.096679688,0.09765625,0.094726563,0.099609375,0.095703125
61,-0.020507813,-0.018554688,-0.01953125,-0.020507813,-0.017578125,-0.017578125,-0.018554688,-0.01953125,-0.018554688,-0.01953125
62,0.106445313,0.108398438,0.107421875,0.108398438,0.109375,0.110351563,0.109375,0.10546875,0.110351563,0.106445313
63,0.171875,0.171875,0.171875,0.174804688,0.173828125,0.174804688,0.173828125,0.172851563,0.174804688,0.17578125
64,0.096679688,0.09765625,0.098632813,0.098632813,0.099609375,0.100585938,0.098632813,0.098632813,0.1015625,0.09765625
65,-0.075195313,-0.073242188,-0.075195313,-0.078125,-0.075195313,-0.076171875,-0.077148438,-0.078125,-0.078125,-0.075195313
66,-0.026367188,-0.0234375,-0.025390625,-0.025390625,-0.0234375,-0.024414063,-0.026367188,-0.024414063,-0.024414063,-0.025390625
67,0.051757813,0.052734375,0.047851563,0.05078125,0.051757813,0.047851563,0.047851563,0.049804688,0.051757813,0.05078125
68,-0.006835938,-0.00390625,-0.005859375,-0.006835938,-0.004882813,-0.006835938,-0.006835938,-0.004882813,-0.005859375,-0.006835938
69,-0.162109375,-0.159179688,-0.163085938,-0.166015625,-0.162109375,-0.163085938,-0.1640625,-0.165039063,-0.166992188,-0.1640625
70,-0.05859375,-0.055664063,-0.057617188,-0.059570313,-0.05859375,-0.05859375,-0.059570313,-0.057617188,-0.060546875,-0.057617188
71,0.022460938,0.020507813,0.017578125,0.020507813,0.018554688,0.018554688,0.020507813,0.020507813,0.021484375,0.022460938
72,-0.028320313,-0.026367188,-0.028320313,-0.028320313,-0.02734375,-0.02734375,-0.028320313,-0.02734375,-0.028320313,-0.02734375
73,-0.15625,-0.153320313,-0.15625,-0.161132813,-0.154296875,-0.157226563,-0.157226563,-0.15625,-0.161132813,-0.159179688
74,-0.047851563,-0.044921875,-0.049804688,-0.048828125,-0.046875,-0.047851563,-0.047851563,-0.046875,-0.048828125,-0.046875
75,0.034179688,0.032226563,0.028320313,0.034179688,0.028320313,0.030273438,0.030273438,0.03515625,0.034179688,0.036132813
76,-0.01953125,-0.017578125,-0.01953125,-0.021484375,-0.018554688,-0.01953125,-0.01953125,-0.01953125,-0.021484375,-0.018554688
77,-0.196289063,-0.190429688,-0.192382813,-0.198242188,-0.192382813,-0.193359375,-0.196289063,-0.192382813,-0.198242188,-0.1953125
78,-0.038085938,-0.03515625,-0.0390625,-0.038085938,-0.037109375,-0.037109375,-0.038085938,-0.038085938,-0.037109375,-0.036132813
79,0.047851563,0.047851563,0.046875,0.05078125,0.047851563,0.047851563,0.048828125,0.051757813,0.05078125,0.05078125
80,0.001953125,0.00390625,0.002929688,0.000976563,0.00390625,0.004882813,0.00390625,0.000976563,0.002929688,0.001953125
81,-0.13671875,-0.131835938,-0.133789063,-0.13671875,-0.134765625,-0.135742188,-0.13671875,-0.134765625,-0.13671875,-0.134765625
82,-0.06640625,-0.065429688,-0.068359375,-0.069335938,-0.06640625,-0.069335938,-0.067382813,-0.067382813,-0.06640625,-0.067382813
83,0.012695313,0.016601563,0.01171875,0.01953125,0.01171875,0.010742188,0.013671875,0.017578125,0.016601563,0.017578125
84,-0.032226563,-0.030273438,-0.03125,-0.034179688,-0.03125,-0.030273438,-0.032226563,-0.03125,-0.03125,-0.03125
85,-0.208984375,-0.204101563,-0.206054688,-0.211914063,-0.206054688,-0.209960938,-0.208984375,-0.20703125,-0.2109375,-0.206054688
86,-0.048828125,-0.048828125,-0.048828125,-0.047851563,-0.047851563,-0.047851563,-0.046875,-0.047851563,-0.046875,-0.046875
87,0.043945313,0.045898438,0.040039063,0.045898438,0.041992188,0.040039063,0.045898438,0.043945313,0.046875,0.046875
88,0,0.000976563,0.001953125,0.000976563,0.002929688,0.000976563,0,0,0.000976563,0.000976563
89,-0.118164063,-0.115234375,-0.116210938,-0.119140625,-0.112304688,-0.1171875,-0.116210938,-0.116210938,-0.119140625,-0.116210938
90,0.024414063,0.028320313,0.02734375,0.029296875,0.028320313,0.02734375,0.028320313,0.02734375,0.030273438,0.029296875
91,0.110351563,0.106445313,0.106445313,0.110351563,0.107421875,0.108398438,0.109375,0.10546875,0.11328125,0.110351563
92,0.045898438,0.047851563,0.051757813,0.048828125,0.049804688,0.048828125,0.048828125,0.047851563,0.049804688,0.049804688
93,-0.065429688,-0.065429688,-0.065429688,-0.06640625,-0.061523438,-0.065429688,-0.06640625,-0.06640625,-0.06640625,-0.065429688
94,0.067382813,0.068359375,0.0703125,0.071289063,0.071289063,0.0703125,0.0703125,0.069335938,0.071289063,0.072265625
95,0.142578125,0.140625,0.141601563,0.145507813,0.139648438,0.142578125,0.145507813,0.139648438,0.145507813,0.14453125
96,0.075195313,0.076171875,0.075195313,0.076171875,0.077148438,0.077148438,0.076171875,0.075195313,0.077148438,0.076171875
97,-0.043945313,-0.041992188,-0.041992188,-0.04296875,-0.040039063,-0.0390625,-0.041992188,-0.043945313,-0.041992188,-0.041992188
98,0.0859375,0.087890625,0.086914063,0.08984375,0.088867188,0.088867188,0.087890625,0.0859375,0.08984375,0.08984375
99,0.157226563,0.155273438,0.157226563,0.158203125,0.15625,0.157226563,0.158203125,0.15625,0.162109375,0.158203125
100,0.086914063,0.086914063,0.0859375,0.0859375,0.088867188,0.08984375,0.08984375,0.086914063,0.08984375,0.088867188
101,-0.03125,-0.02734375,-0.030273438,-0.032226563,-0.026367188,-0.028320313,-0.028320313,-0.030273438,-0.028320313,-0.028320313
102,0.09765625,0.098632813,0.098632813,0.098632813,0.099609375,0.098632813,0.100585938,0.096679688,0.099609375,0.1015625
103,0.16796875,0.165039063,0.166992188,0.168945313,0.1640625,0.166992188,0.168945313,0.165039063,0.170898438,0.168945313
104,0.09375,0.092773438,0.094726563,0.091796875,0.096679688,0.094726563,0.094726563,0.092773438,0.096679688,0.094726563
105,-0.030273438,-0.026367188,-0.02734375,-0.03125,-0.025390625,-0.028320313,-0.02734375,-0.028320313,-0.02734375,-0.026367188
106,0.096679688,0.098632813,0.098632813,0.098632813,0.098632813,0.099609375,0.100585938,0.09765625,0.1015625,0.098632813
107,0.166992188,0.165039063,0.165039063,0.169921875,0.163085938,0.165039063,0.166992188,0.1640625,0.168945313,0.16796875
108,0.090820313,0.091796875,0.091796875,0.092773438,0.09375,0.094726563,0.094726563,0.092773438,0.09375,0.091796875
109,-0.041015625,-0.037109375,-0.0390625,-0.041015625,-0.037109375,-0.038085938,-0.038085938,-0.0390625,-0.041015625,-0.038085938
110,0.087890625,0.087890625,0.086914063,0.087890625,0.0859375,0.087890625,0.088867188,0.0859375,0.08984375,0.086914063
111,0.157226563,0.155273438,0.155273438,0.158203125,0.15625,0.157226563,0.157226563,0.154296875,0.159179688,0.155273438
112,0.08203125,0.083984375,0.083007813,0.083984375,0.084960938,0.084960938,0.084960938,0.083984375,0.083984375,0.083984375
113,-0.056640625,-0.055664063,-0.056640625,-0.057617188,-0.053710938,-0.055664063,-0.056640625,-0.055664063,-0.055664063,-0.053710938
114,0.071289063,0.073242188,0.073242188,0.07421875,0.075195313,0.075195313,0.07421875,0.07421875,0.075195313,0.072265625
115,0.143554688,0.14453125,0.141601563,0.147460938,0.142578125,0.143554688,0.145507813,0.142578125,0.146484375,0.140625
116,0.072265625,0.07421875,0.07421875,0.07421875,0.075195313,0.07421875,0.07421875,0.07421875,0.075195313,0.07421875
117,-0.005859375,-0.004882813,-0.004882813,-0.006835938,-0.001953125,-0.00390625,-0.002929688,-0.006835938,-0.004882813,-0.002929688
118,0.120117188,0.12109375,0.12109375,0.125,0.122070313,0.122070313,0.124023438,0.122070313,0.124023438,0.122070313
119,0.1875,0.186523438,0.186523438,0.190429688,0.184570313,0.188476563,0.189453125,0.186523438,0.19140625,0.185546875
120,0.107421875,0.106445313,0.107421875,0.106445313,0.109375,0.108398438,0.107421875,0.10546875,0.109375,0.108398438
121,0.016601563,0.018554688,0.018554688,0.016601563,0.022460938,0.020507813,0.020507813,0.018554688,0.020507813,0.021484375
122,0.138671875,0.141601563,0.140625,0.143554688,0.141601563,0.14453125,0.14453125,0.140625,0.14453125,0.142578125
123,0.202148438,0.202148438,0.203125,0.208007813,0.201171875,0.204101563,0.204101563,0.202148438,0.208984375,0.202148438
124,0.119140625,0.120117188,0.120117188,0.120117188,0.12109375,0.12109375,0.12109375,0.119140625,0.12109375,0.122070313
125,0.0234375,0.02734375,0.02734375,0.028320313,0.03125,0.029296875,0.028320313,0.02734375,0.02734375,0.028320313
126,0.146484375,0.147460938,0.147460938,0.149414063,0.1484375,0.150390625,0.149414063,0.1484375,0.150390625,0.147460938
127,0.208007813,0.20703125,0.209960938,0.212890625,0.208007813,0.209960938,0.2109375,0.208007813,0.211914063,0.209960938
128,0.122070313,0.122070313,0.122070313,0.123046875,0.125,0.125,0.123046875,0.122070313,0.125976563,0.125
129,-0.008789063,-0.008789063,-0.010742188,-0.010742188,-0.0078125,-0.0078125,-0.009765625,-0.008789063,-0.009765625,-0.008789063
130,0.046875,0.047851563,0.048828125,0.047851563,0.046875,0.047851563,0.048828125,0.047851563,0.047851563,0.047851563
131,0.104492188,0.107421875,0.104492188,0.106445313,0.1015625,0.104492188,0.106445313,0.104492188,0.107421875,0.10546875
132,0.030273438,0.03125,0.030273438,0.030273438,0.030273438,0.029296875,0.030273438,0.029296875,0.030273438,0.030273438
133,-0.110351563,-0.111328125,-0.11328125,-0.115234375,-0.112304688,-0.115234375,-0.114257813,-0.112304688,-0.115234375,-0.110351563
134,-0.013671875,-0.01171875,-0.012695313,-0.012695313,-0.014648438,-0.013671875,-0.014648438,-0.012695313,-0.01171875,-0.012695313
135,0.056640625,0.056640625,0.0546875,0.0546875,0.05078125,0.05078125,0.053710938,0.0546875,0.055664063,0.0546875
136,-0.0078125,-0.0078125,-0.010742188,-0.010742188,-0.008789063,-0.012695313,-0.010742188,-0.010742188,-0.010742188,-0.008789063
137,-0.13671875,-0.137695313,-0.140625,-0.141601563,-0.13671875,-0.141601563,-0.139648438,-0.139648438,-0.140625,-0.137695313
138,-0.037109375,-0.034179688,-0.037109375,-0.03515625,-0.038085938,-0.0390625,-0.038085938,-0.036132813,-0.037109375,-0.036132813
139,0.036132813,0.034179688,0.034179688,0.032226563,0.030273438,0.03125,0.034179688,0.032226563,0.036132813,0.032226563
140,-0.022460938,-0.0234375,-0.025390625,-0.0234375,-0.024414063,-0.024414063,-0.025390625,-0.0234375,-0.025390625,-0.022460938
141,-0.143554688,-0.14453125,-0.145507813,-0.147460938,-0.143554688,-0.146484375,-0.147460938,-0.14453125,-0.147460938,-0.143554688
142,-0.001953125,-0.000976563,-0.001953125,-0.000976563,-0.000976563,-0.001953125,-0.001953125,-0.001953125,-0.001953125,-0.000976563
143,0.077148438,0.078125,0.079101563,0.079101563,0.075195313,0.078125,0.078125,0.078125,0.079101563,0.077148438
144,0.017578125,0.017578125,0.018554688,0.016601563,0.020507813,0.01953125,0.018554688,0.017578125,0.018554688,0.020507813
145,-0.09375,-0.092773438,-0.092773438,-0.096679688,-0.092773438,-0.09375,-0.096679688,-0.092773438,-0.096679688,-0.092773438
146,-0.038085938,-0.036132813,-0.0390625,-0.041992188,-0.036132813,-0.0390625,-0.0390625,-0.038085938,-0.038085938,-0.036132813
147,0.038085938,0.0390625,0.040039063,0.038085938,0.036132813,0.03515625,0.036132813,0.0390625,0.0390625,0.0390625
148,-0.01953125,-0.018554688,-0.020507813,-0.022460938,-0.017578125,-0.01953125,-0.01953125,-0.021484375,-0.022460938,-0.01953125
149,-0.15234375,-0.147460938,-0.151367188,-0.155273438,-0.1484375,-0.151367188,-0.153320313,-0.150390625,-0.155273438,-0.149414063
150,-0.005859375,-0.004882813,-0.005859375,-0.0078125,-0.006835938,-0.004882813,-0.004882813,-0.006835938,-0.006835938,-0.005859375
151,0.073242188,0.075195313,0.075195313,0.07421875,0.0703125,0.072265625,0.073242188,0.076171875,0.075195313,0.073242188
152,0.016601563,0.015625,0.013671875,0.015625,0.016601563,0.018554688,0.018554688,0.015625,0.015625,0.016601563
153,-0.109375,-0.10546875,-0.110351563,-0.109375,-0.106445313,-0.107421875,-0.109375,-0.108398438,-0.110351563,-0.106445313
154,0.029296875,0.03125,0.03125,0.03125,0.03125,0.030273438,0.03125,0.03125,0.03125,0.030273438
155,0.106445313,0.104492188,0.103515625,0.103515625,0.102539063,0.102539063,0.103515625,0.104492188,0.106445313,0.102539063
156,0.0390625,0.0390625,0.0390625,0.038085938,0.040039063,0.041992188,0.040039063,0.0390625,0.041015625,0.040039063
157,-0.107421875,-0.107421875,-0.111328125,-0.111328125,-0.108398438,-0.108398438,-0.111328125,-0.109375,-0.110351563,-0.106445313
158,-0.049804688,-0.046875,-0.048828125,-0.049804688,-0.048828125,-0.05078125,-0.051757813,-0.047851563,-0.05078125,-0.05078125
159,0.026367188,0.026367188,0.022460938,0.022460938,0.0234375,0.0234375,0.0234375,0.0234375,0.0234375,0.022460938
160,-0.033203125,-0.03125,-0.03125,-0.033203125,-0.03125,-0.033203125,-0.03125,-0.030273438,-0.03125,-0.03125
161,-0.22265625,-0.224609375,-0.225585938,-0.229492188,-0.224609375,-0.225585938,-0.2265625,-0.224609375,-0.228515625,-0.2265625
162,-0.114257813,-0.112304688,-0.114257813,-0.116210938,-0.11328125,-0.1171875,-0.115234375,-0.11328125,-0.1171875,-0.114257813
163,-0.025390625,-0.028320313,-0.030273438,-0.03125,-0.03125,-0.030273438,-0.030273438,-0.02734375,-0.028320313,-0.030273438
164,-0.0703125,-0.0703125,-0.071289063,-0.0703125,-0.069335938,-0.073242188,-0.072265625,-0.069335938,-0.073242188,-0.071289063
165,-0.2578125,-0.255859375,-0.260742188,-0.263671875,-0.259765625,-0.260742188,-0.26171875,-0.2578125,-0.262695313,-0.258789063
166,-0.139648438,-0.13671875,-0.140625,-0.143554688,-0.139648438,-0.140625,-0.140625,-0.137695313,-0.141601563,-0.139648438
167,-0.044921875,-0.045898438,-0.046875,-0.047851563,-0.049804688,-0.047851563,-0.047851563,-0.045898438,-0.046875,-0.045898438
168,-0.08203125,-0.081054688,-0.084960938,-0.0859375,-0.083007813,-0.08203125,-0.083007813,-0.083007813,-0.084960938,-0.08203125
169,-0.291992188,-0.288085938,-0.29296875,-0.293945313,-0.291992188,-0.29296875,-0.293945313,-0.2890625,-0.295898438,-0.291992188
170,-0.120117188,-0.116210938,-0.120117188,-0.120117188,-0.1171875,-0.120117188,-0.119140625,-0.118164063,-0.118164063,-0.118164063
171,-0.016601563,-0.016601563,-0.016601563,-0.016601563,-0.017578125,-0.018554688,-0.016601563,-0.014648438,-0.016601563,-0.015625
172,-0.049804688,-0.049804688,-0.049804688,-0.049804688,-0.049804688,-0.049804688,-0.048828125,-0.05078125,-0.048828125,-0.048828125
173,-0.116210938,-0.11328125,-0.114257813,-0.114257813,-0.114257813,-0.114257813,-0.116210938,-0.114257813,-0.115234375,-0.115234375
174,0.029296875,0.029296875,0.03125,0.032226563,0.032226563,0.032226563,0.033203125,0.030273438,0.032226563,0.03125
175,0.110351563,0.109375,0.108398438,0.112304688,0.110351563,0.110351563,0.11328125,0.110351563,0.112304688,0.11328125
176,0.044921875,0.046875,0.046875,0.047851563,0.047851563,0.048828125,0.047851563,0.046875,0.049804688,0.047851563
177,-0.03125,-0.029296875,-0.030273438,-0.02734375,-0.029296875,-0.028320313,-0.029296875,-0.028320313,-0.028320313,-0.028320313
178,0.099609375,0.100585938,0.100585938,0.102539063,0.1015625,0.102539063,0.104492188,0.100585938,0.10546875,0.103515625
179,0.169921875,0.169921875,0.169921875,0.171875,0.169921875,0.16796875,0.172851563,0.168945313,0.171875,0.171875
180,0.091796875,0.092773438,0.09375,0.095703125,0.09375,0.096679688,0.094726563,0.09375,0.095703125,0.094726563
181,-0.022460938,-0.022460938,-0.0234375,-0.0234375,-0.021484375,-0.022460938,-0.022460938,-0.022460938,-0.020507813,-0.022460938
182,0.037109375,0.041015625,0.041992188,0.041015625,0.0390625,0.038085938,0.040039063,0.041015625,0.040039063,0.041992188
183,0.102539063,0.100585938,0.1015625,0.099609375,0.098632813,0.09765625,0.102539063,0.098632813,0.1015625,0.102539063
184,0.028320313,0.02734375,0.029296875,0.029296875,0.02734375,0.02734375,0.028320313,0.028320313,0.028320313,0.028320313
185,-0.11328125,-0.114257813,-0.114257813,-0.114257813,-0.112304688,-0.11328125,-0.116210938,-0.11328125,-0.114257813,-0.114257813
186,0.0234375,0.024414063,0.024414063,0.025390625,0.024414063,0.0234375,0.0234375,0.025390625,0.026367188,0.024414063
187,0.1015625,0.09765625,0.099609375,0.099609375,0.098632813,0.09765625,0.099609375,0.096679688,0.1015625,0.1015625
188,0.03515625,0.03515625,0.037109375,0.037109375,0.037109375,0.036132813,0.036132813,0.036132813,0.0390625,0.036132813
189,-0.118164063,-0.118164063,-0.119140625,-0.122070313,-0.120117188,-0.120117188,-0.123046875,-0.120117188,-0.120117188,-0.120117188
190,-0.059570313,-0.057617188,-0.061523438,-0.0625,-0.059570313,-0.061523438,-0.0625,-0.060546875,-0.0625,-0.05859375
191,0.016601563,0.017578125,0.015625,0.013671875,0.015625,0.014648438,0.013671875,0.016601563,0.014648438,0.016601563
192,-0.034179688,-0.036132813,-0.038085938,-0.037109375,-0.034179688,-0.036132813,-0.037109375,-0.037109375,-0.037109375,-0.034179688
193,-0.1640625,-0.165039063,-0.166992188,-0.166992188,-0.166992188,-0.16796875,-0.168945313,-0.165039063,-0.168945313,-0.166015625
194,-0.05859375,-0.057617188,-0.060546875,-0.0625,-0.05859375,-0.059570313,-0.061523438,-0.05859375,-0.061523438,-0.060546875
195,0.01953125,0.01953125,0.018554688,0.015625,0.018554688,0.015625,0.015625,0.017578125,0.015625,0.017578125
196,-0.034179688,-0.033203125,-0.034179688,-0.03515625,-0.033203125,-0.034179688,-0.034179688,-0.034179688,-0.036132813,-0.034179688
197,-0.173828125,-0.172851563,-0.174804688,-0.174804688,-0.174804688,-0.17578125,-0.176757813,-0.173828125,-0.176757813,-0.174804688
198,-0.061523438,-0.059570313,-0.060546875,-0.063476563,-0.061523438,-0.061523438,-0.061523438,-0.060546875,-0.063476563,-0.061523438
199,0.013671875,0.014648438,0.010742188,0.008789063,0.01171875,0.009765625,0.010742188,0.012695313,0.008789063,0.013671875
200,-0.040039063,-0.038085938,-0.040039063,-0.0390625,-0.040039063,-0.0390625,-0.0390625,-0.0390625,-0.038085938,-0.0390625
201,-0.162109375,-0.16015625,-0.163085938,-0.1640625,-0.162109375,-0.163085938,-0.1640625,-0.161132813,-0.163085938,-0.163085938
202,-0.014648438,-0.012695313,-0.012695313,-0.013671875,-0.014648438,-0.014648438,-0.013671875,-0.013671875,-0.013671875,-0.012695313
203,0.068359375,0.068359375,0.067382813,0.067382813,0.069335938,0.067382813,0.069335938,0.068359375,0.06640625,0.0703125
204,0.012695313,0.013671875,0.014648438,0.015625,0.014648438,0.013671875,0.013671875,0.014648438,0.013671875,0.014648438
205,-0.1015625,-0.100585938,-0.103515625,-0.104492188,-0.1015625,-0.102539063,-0.102539063,-0.1015625,-0.1015625,-0.104492188
206,-0.048828125,-0.046875,-0.045898438,-0.047851563,-0.046875,-0.048828125,-0.047851563,-0.045898438,-0.048828125,-0.047851563
207,0.032226563,0.032226563,0.030273438,0.03125,0.030273438,0.02734375,0.032226563,0.032226563,0.026367188,0.029296875
208,-0.022460938,-0.022460938,-0.0234375,-0.022460938,-0.022460938,-0.0234375,-0.0234375,-0.021484375,-0.022460938,-0.0234375
209,-0.168945313,-0.165039063,-0.16796875,-0.168945313,-0.166992188,-0.166992188,-0.169921875,-0.165039063,-0.1640625,-0.168945313
